-0.608152761331,-0.729368776111,0.772986079739,0.911891040706
1.1153834553,0.0789826562286,0.405088911716,-0.192071151829
0.233259844756,-0.915909857376,0.159770553947,-0.534711374803
0.0108142444048,-0.117874538998,-1.71570013343,0.346944618235
1.07287098129,0.595472912944,1.8695166728,0.161439170518
-0.679528205881,0.0469020794882,0.458893408884,0.082850063553
-0.779732042169,-0.101233474372,-2.26052092039,0.673800319758
0.817510088137,-0.528752374393,-1.49876478909,-0.0605318575891
-0.48598827714,-0.828264901426,-2.00900234226,0.602739576053
1.46013138565,0.695988568999,2.6802839583,-0.557139880282
-0.320692112222,-0.310890843577,-0.577041952871,0.265146667763
-0.526281724484,0.741843046073,0.677640359932,-0.48965782652
-0.618223135233,-1.23454289944,-0.51498329688,0.0735558965564
0.937135422202,0.728229736807,-0.465685296326,0.212277678691
-0.318869354677,-1.04516058522,-2.1957238643,1.57719608864
0.206877041391,0.620695001499,1.31095149447,0.202937051482
